"Status","Date and Time","Response Time (ms)","Error","Location"
"up","10/16/2017 07:49:28AM","306 ms","OK","Chicago (IL)"
"up","10/16/2017 07:48:28AM","66 ms","OK","St. Louis 3 (MO)"
"up","10/16/2017 07:47:28AM","113 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 07:46:28AM","58 ms","OK","London 3 (UK)"
"up","10/16/2017 07:45:28AM","135 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 07:44:28AM","174 ms","OK","Vienna (Austria)"
"up","10/16/2017 07:43:28AM","86 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 07:42:28AM","150 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 07:41:28AM","149 ms","OK","London (UK)"
"up","10/16/2017 07:40:28AM","185 ms","OK","Matawan (NJ)"
"up","10/16/2017 07:39:28AM","278 ms","OK","Chicago (IL)"
"up","10/16/2017 07:38:28AM","79 ms","OK","St. Louis 3 (MO)"
"up","10/16/2017 07:37:28AM","126 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 07:36:28AM","68 ms","OK","London 3 (UK)"
"up","10/16/2017 07:35:28AM","110 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 07:34:28AM","167 ms","OK","Vienna (Austria)"
"up","10/16/2017 07:33:28AM","94 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 07:32:28AM","183 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 07:31:28AM","162 ms","OK","London (UK)"
"up","10/16/2017 07:30:28AM","331 ms","OK","Matawan (NJ)"
"up","10/16/2017 07:29:28AM","232 ms","OK","Chicago (IL)"
"up","10/16/2017 07:27:28AM","163 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 07:26:28AM","60 ms","OK","London 3 (UK)"
"up","10/16/2017 07:25:28AM","177 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 07:24:28AM","221 ms","OK","Denver (CO)"
"up","10/16/2017 07:23:28AM","77 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 07:22:28AM","133 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 07:21:28AM","115 ms","OK","London (UK)"
"up","10/16/2017 07:20:28AM","84 ms","OK","Matawan (NJ)"
"up","10/16/2017 07:19:28AM","108 ms","OK","Chicago (IL)"
"up","10/16/2017 07:18:28AM","307 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 07:17:28AM","168 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 07:16:28AM","65 ms","OK","London 3 (UK)"
"up","10/16/2017 07:15:28AM","130 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 07:14:28AM","160 ms","OK","Denver (CO)"
"up","10/16/2017 07:13:28AM","64 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 07:12:28AM","174 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 07:11:28AM","159 ms","OK","London (UK)"
"up","10/16/2017 07:10:28AM","99 ms","OK","Matawan (NJ)"
"up","10/16/2017 07:09:28AM","209 ms","OK","Chicago (IL)"
"up","10/16/2017 07:08:28AM","281 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 07:07:28AM","112 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 07:06:28AM","65 ms","OK","London 3 (UK)"
"up","10/16/2017 07:05:28AM","443 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 07:04:28AM","163 ms","OK","Denver (CO)"
"up","10/16/2017 07:03:28AM","159 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 07:02:28AM","125 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 07:01:28AM","215 ms","OK","London (UK)"
"up","10/16/2017 07:00:28AM","134 ms","OK","Matawan (NJ)"
"up","10/16/2017 06:59:28AM","176 ms","OK","Chicago (IL)"
"up","10/16/2017 06:58:28AM","289 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 06:57:28AM","123 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 06:56:28AM","59 ms","OK","London 3 (UK)"
"up","10/16/2017 06:55:28AM","127 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 06:54:28AM","167 ms","OK","Denver (CO)"
"up","10/16/2017 06:53:28AM","297 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 06:52:28AM","265 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 06:51:28AM","113 ms","OK","London (UK)"
"up","10/16/2017 06:50:28AM","228 ms","OK","Matawan (NJ)"
"up","10/16/2017 06:49:28AM","188 ms","OK","Chicago (IL)"
"up","10/16/2017 06:48:28AM","334 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 06:47:28AM","155 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 06:46:28AM","64 ms","OK","London 3 (UK)"
"up","10/16/2017 06:45:28AM","135 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 06:44:28AM","122 ms","OK","Denver (CO)"
"up","10/16/2017 06:43:28AM","66 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 06:42:28AM","265 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 06:41:28AM","106 ms","OK","London (UK)"
"up","10/16/2017 06:40:28AM","172 ms","OK","Matawan (NJ)"
"up","10/16/2017 06:39:28AM","310 ms","OK","Chicago (IL)"
"up","10/16/2017 06:38:28AM","304 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 06:37:28AM","125 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 06:36:28AM","68 ms","OK","London 3 (UK)"
"up","10/16/2017 06:35:28AM","390 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 06:34:28AM","120 ms","OK","Denver (CO)"
"up","10/16/2017 06:33:28AM","94 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 06:32:28AM","303 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 06:31:28AM","167 ms","OK","London (UK)"
"up","10/16/2017 06:30:28AM","235 ms","OK","Matawan (NJ)"
"up","10/16/2017 06:29:28AM","183 ms","OK","Chicago (IL)"
"up","10/16/2017 06:28:28AM","457 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 06:27:28AM","603 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 06:26:28AM","62 ms","OK","London 3 (UK)"
"up","10/16/2017 06:25:28AM","361 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 06:24:28AM","128 ms","OK","Denver (CO)"
"up","10/16/2017 06:23:28AM","49 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 06:22:28AM","331 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 06:21:28AM","125 ms","OK","London (UK)"
"up","10/16/2017 06:20:28AM","278 ms","OK","Matawan (NJ)"
"up","10/16/2017 06:19:28AM","225 ms","OK","Chicago (IL)"
"up","10/16/2017 06:18:28AM","244 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 06:17:28AM","127 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 06:16:28AM","61 ms","OK","London 3 (UK)"
"up","10/16/2017 06:15:28AM","211 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 06:14:28AM","165 ms","OK","Denver (CO)"
"up","10/16/2017 06:13:28AM","121 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 06:12:28AM","77 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 06:11:28AM","170 ms","OK","London (UK)"
"up","10/16/2017 06:10:28AM","235 ms","OK","Matawan (NJ)"
"up","10/16/2017 06:09:28AM","257 ms","OK","Chicago (IL)"
"up","10/16/2017 06:08:28AM","359 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 06:07:28AM","131 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 06:06:28AM","68 ms","OK","London 3 (UK)"
"up","10/16/2017 06:05:28AM","167 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 06:04:28AM","115 ms","OK","Denver (CO)"
"up","10/16/2017 06:03:28AM","96 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 06:02:28AM","232 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 06:01:28AM","113 ms","OK","London (UK)"
"up","10/16/2017 06:00:28AM","138 ms","OK","Matawan (NJ)"
"up","10/16/2017 05:59:28AM","104 ms","OK","Chicago (IL)"
"up","10/16/2017 05:58:28AM","412 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 05:57:28AM","120 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 05:56:28AM","60 ms","OK","London 3 (UK)"
"up","10/16/2017 05:55:28AM","140 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 05:54:28AM","122 ms","OK","Denver (CO)"
"up","10/16/2017 05:53:28AM","98 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 05:52:28AM","324 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 05:51:28AM","74 ms","OK","London (UK)"
"up","10/16/2017 05:50:28AM","182 ms","OK","Matawan (NJ)"
"up","10/16/2017 05:49:28AM","301 ms","OK","Chicago (IL)"
"up","10/16/2017 05:48:28AM","245 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 05:47:28AM","140 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 05:46:28AM","64 ms","OK","London 3 (UK)"
"up","10/16/2017 05:45:28AM","138 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 05:44:28AM","127 ms","OK","Denver (CO)"
"up","10/16/2017 05:43:28AM","81 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 05:42:28AM","130 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 05:41:28AM","86 ms","OK","London (UK)"
"up","10/16/2017 05:40:28AM","335 ms","OK","Matawan (NJ)"
"up","10/16/2017 05:39:28AM","79 ms","OK","Chicago (IL)"
"up","10/16/2017 05:38:28AM","377 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 05:37:28AM","124 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 05:36:28AM","57 ms","OK","London 3 (UK)"
"up","10/16/2017 05:35:28AM","147 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 05:34:28AM","150 ms","OK","Denver (CO)"
"up","10/16/2017 05:33:28AM","106 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 05:32:28AM","135 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 05:31:28AM","103 ms","OK","London (UK)"
"up","10/16/2017 05:30:28AM","277 ms","OK","Matawan (NJ)"
"up","10/16/2017 05:29:28AM","132 ms","OK","Chicago (IL)"
"up","10/16/2017 05:28:28AM","315 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 05:27:28AM","128 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 05:26:28AM","59 ms","OK","London 3 (UK)"
"up","10/16/2017 05:25:28AM","123 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 05:24:28AM","138 ms","OK","Denver (CO)"
"up","10/16/2017 05:23:28AM","102 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 05:22:28AM","185 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 05:21:28AM","179 ms","OK","London (UK)"
"up","10/16/2017 05:20:28AM","176 ms","OK","Matawan (NJ)"
"up","10/16/2017 05:19:28AM","199 ms","OK","Chicago (IL)"
"up","10/16/2017 05:18:28AM","337 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 05:17:28AM","126 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 05:16:28AM","67 ms","OK","London 3 (UK)"
"up","10/16/2017 05:15:28AM","150 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 05:14:28AM","205 ms","OK","Denver (CO)"
"up","10/16/2017 05:13:28AM","590 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 05:12:28AM","155 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 05:11:28AM","88 ms","OK","London (UK)"
"up","10/16/2017 05:10:28AM","145 ms","OK","Matawan (NJ)"
"up","10/16/2017 05:09:28AM","235 ms","OK","Chicago (IL)"
"up","10/16/2017 05:08:28AM","260 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 05:07:28AM","119 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 05:06:28AM","59 ms","OK","London 3 (UK)"
"up","10/16/2017 05:05:28AM","152 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 05:04:28AM","165 ms","OK","Denver (CO)"
"up","10/16/2017 05:03:28AM","61 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 05:02:28AM","175 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 05:01:28AM","166 ms","OK","London (UK)"
"up","10/16/2017 05:00:28AM","310 ms","OK","Matawan (NJ)"
"up","10/16/2017 04:59:28AM","89 ms","OK","Chicago (IL)"
"up","10/16/2017 04:58:28AM","261 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 04:57:28AM","116 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 04:56:28AM","62 ms","OK","London 3 (UK)"
"up","10/16/2017 04:55:28AM","361 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 04:54:28AM","145 ms","OK","Denver (CO)"
"up","10/16/2017 04:53:28AM","66 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 04:52:28AM","158 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 04:51:28AM","178 ms","OK","London (UK)"
"up","10/16/2017 04:50:28AM","141 ms","OK","Matawan (NJ)"
"up","10/16/2017 04:49:28AM","197 ms","OK","Chicago (IL)"
"up","10/16/2017 04:48:28AM","325 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 04:47:28AM","117 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 04:46:28AM","64 ms","OK","London 3 (UK)"
"up","10/16/2017 04:45:28AM","133 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 04:44:28AM","172 ms","OK","Denver (CO)"
"up","10/16/2017 04:43:28AM","62 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 04:42:28AM","219 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 04:41:28AM","69 ms","OK","London (UK)"
"up","10/16/2017 04:40:28AM","285 ms","OK","Matawan (NJ)"
"up","10/16/2017 04:39:28AM","123 ms","OK","Chicago (IL)"
"up","10/16/2017 04:38:28AM","333 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 04:37:28AM","124 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 04:36:28AM","62 ms","OK","London 3 (UK)"
"up","10/16/2017 04:35:28AM","224 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 04:34:28AM","223 ms","OK","Denver (CO)"
"up","10/16/2017 04:33:28AM","96 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 04:32:28AM","47 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 04:31:28AM","148 ms","OK","London (UK)"
"up","10/16/2017 04:30:28AM","279 ms","OK","Matawan (NJ)"
"up","10/16/2017 04:29:28AM","201 ms","OK","Chicago (IL)"
"up","10/16/2017 04:28:28AM","323 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 04:27:28AM","5,915 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 04:26:28AM","65 ms","OK","London 3 (UK)"
"up","10/16/2017 04:25:28AM","487 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 04:24:28AM","156 ms","OK","Denver (CO)"
"up","10/16/2017 04:23:28AM","87 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 04:22:28AM","177 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 04:21:28AM","132 ms","OK","London (UK)"
"up","10/16/2017 04:20:28AM","292 ms","OK","Matawan (NJ)"
"up","10/16/2017 04:19:28AM","197 ms","OK","Chicago (IL)"
"up","10/16/2017 04:18:28AM","394 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 04:17:28AM","119 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 04:16:28AM","59 ms","OK","London 3 (UK)"
"up","10/16/2017 04:15:28AM","404 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 04:14:28AM","165 ms","OK","Denver (CO)"
"up","10/16/2017 04:13:28AM","57 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 04:12:28AM","218 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 04:11:28AM","150 ms","OK","London (UK)"
"up","10/16/2017 04:10:28AM","184 ms","OK","Matawan (NJ)"
"up","10/16/2017 04:09:28AM","264 ms","OK","Chicago (IL)"
"up","10/16/2017 04:08:28AM","22,641 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 04:07:28AM","138 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 04:06:28AM","71 ms","OK","London 3 (UK)"
"up","10/16/2017 04:05:28AM","113 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 04:04:28AM","151 ms","OK","Denver (CO)"
"up","10/16/2017 04:03:28AM","77 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 04:02:28AM","225 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 04:01:28AM","72 ms","OK","London (UK)"
"up","10/16/2017 04:00:28AM","366 ms","OK","Matawan (NJ)"
"up","10/16/2017 03:59:28AM","180 ms","OK","Chicago (IL)"
"up","10/16/2017 03:58:28AM","383 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 03:57:28AM","112 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 03:56:28AM","62 ms","OK","London 3 (UK)"
"up","10/16/2017 03:55:28AM","127 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 03:54:28AM","128 ms","OK","Denver (CO)"
"up","10/16/2017 03:53:28AM","111 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 03:52:28AM","136 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 03:51:28AM","93 ms","OK","London (UK)"
"up","10/16/2017 03:50:28AM","359 ms","OK","Matawan (NJ)"
"up","10/16/2017 03:49:28AM","177 ms","OK","Chicago (IL)"
"up","10/16/2017 03:48:28AM","305 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 03:47:28AM","148 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 03:46:28AM","62 ms","OK","London 3 (UK)"
"up","10/16/2017 03:45:28AM","231 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 03:44:28AM","144 ms","OK","Denver (CO)"
"up","10/16/2017 03:43:28AM","102 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 03:42:28AM","84 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 03:41:28AM","81 ms","OK","London (UK)"
"up","10/16/2017 03:40:28AM","225 ms","OK","Matawan (NJ)"
"up","10/16/2017 03:39:28AM","284 ms","OK","Chicago (IL)"
"up","10/16/2017 03:38:28AM","317 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 03:37:28AM","134 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 03:36:28AM","61 ms","OK","London 3 (UK)"
"up","10/16/2017 03:35:28AM","121 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 03:34:28AM","121 ms","OK","Denver (CO)"
"up","10/16/2017 03:33:28AM","470 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 03:32:28AM","90 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 03:31:28AM","137 ms","OK","London (UK)"
"up","10/16/2017 03:30:28AM","126 ms","OK","Matawan (NJ)"
"up","10/16/2017 03:29:28AM","61 ms","OK","Chicago (IL)"
"up","10/16/2017 03:28:28AM","270 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 03:27:28AM","119 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 03:26:28AM","61 ms","OK","London 3 (UK)"
"up","10/16/2017 03:25:28AM","139 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 03:24:28AM","147 ms","OK","Denver (CO)"
"up","10/16/2017 03:23:28AM","99 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 03:22:28AM","151 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 03:21:28AM","211 ms","OK","London (UK)"
"up","10/16/2017 03:20:28AM","318 ms","OK","Matawan (NJ)"
"up","10/16/2017 03:19:28AM","187 ms","OK","Chicago (IL)"
"up","10/16/2017 03:18:28AM","349 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 03:17:28AM","112 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 03:16:28AM","57 ms","OK","London 3 (UK)"
"up","10/16/2017 03:15:28AM","140 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 03:14:28AM","139 ms","OK","Denver (CO)"
"up","10/16/2017 03:13:28AM","115 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 03:12:28AM","231 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 03:11:28AM","172 ms","OK","London (UK)"
"up","10/16/2017 03:10:28AM","181 ms","OK","Matawan (NJ)"
"up","10/16/2017 03:09:28AM","246 ms","OK","Chicago (IL)"
"up","10/16/2017 03:08:28AM","258 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 03:07:28AM","124 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 03:06:28AM","60 ms","OK","London 3 (UK)"
"up","10/16/2017 03:05:28AM","149 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 03:04:28AM","147 ms","OK","Denver (CO)"
"up","10/16/2017 03:03:28AM","85 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 03:02:28AM","144 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 03:01:28AM","165 ms","OK","London (UK)"
"up","10/16/2017 03:00:28AM","233 ms","OK","Matawan (NJ)"
"up","10/16/2017 02:59:28AM","239 ms","OK","Chicago (IL)"
"up","10/16/2017 02:58:28AM","334 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 02:57:28AM","125 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 02:56:28AM","64 ms","OK","London 3 (UK)"
"up","10/16/2017 02:55:28AM","122 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 02:54:28AM","151 ms","OK","Denver (CO)"
"up","10/16/2017 02:53:28AM","96 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 02:52:28AM","231 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 02:51:28AM","131 ms","OK","London (UK)"
"up","10/16/2017 02:50:28AM","207 ms","OK","Matawan (NJ)"
"up","10/16/2017 02:49:28AM","214 ms","OK","Chicago (IL)"
"up","10/16/2017 02:48:28AM","310 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 02:47:28AM","114 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 02:46:28AM","66 ms","OK","London 3 (UK)"
"up","10/16/2017 02:45:28AM","381 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 02:44:28AM","221 ms","OK","Denver (CO)"
"up","10/16/2017 02:43:28AM","100 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 02:42:28AM","215 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 02:41:28AM","100 ms","OK","London (UK)"
"up","10/16/2017 02:40:28AM","107 ms","OK","Matawan (NJ)"
"up","10/16/2017 02:39:28AM","198 ms","OK","Chicago (IL)"
"up","10/16/2017 02:38:28AM","276 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 02:37:28AM","139 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 02:36:28AM","58 ms","OK","London 3 (UK)"
"up","10/16/2017 02:35:28AM","111 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 02:34:28AM","129 ms","OK","Denver (CO)"
"up","10/16/2017 02:33:28AM","100 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 02:32:28AM","238 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 02:31:28AM","106 ms","OK","London (UK)"
"up","10/16/2017 02:30:28AM","292 ms","OK","Matawan (NJ)"
"up","10/16/2017 02:29:28AM","395 ms","OK","Chicago (IL)"
"up","10/16/2017 02:28:28AM","317 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 02:27:28AM","119 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 02:26:28AM","58 ms","OK","London 3 (UK)"
"up","10/16/2017 02:25:28AM","122 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 02:24:28AM","126 ms","OK","Denver (CO)"
"up","10/16/2017 02:23:28AM","93 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 02:22:28AM","239 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 02:21:28AM","61 ms","OK","London (UK)"
"up","10/16/2017 02:20:28AM","220 ms","OK","Matawan (NJ)"
"up","10/16/2017 02:19:28AM","277 ms","OK","Chicago (IL)"
"up","10/16/2017 02:18:28AM","385 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 02:17:28AM","115 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 02:16:28AM","71 ms","OK","London 3 (UK)"
"up","10/16/2017 02:15:28AM","165 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 02:14:28AM","151 ms","OK","Denver (CO)"
"up","10/16/2017 02:13:28AM","55 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 02:12:28AM","192 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 02:11:28AM","142 ms","OK","London (UK)"
"up","10/16/2017 02:10:28AM","152 ms","OK","Matawan (NJ)"
"up","10/16/2017 02:09:28AM","326 ms","OK","Chicago (IL)"
"up","10/16/2017 02:08:28AM","356 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 02:07:28AM","124 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 02:06:28AM","65 ms","OK","London 3 (UK)"
"up","10/16/2017 02:05:28AM","113 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 02:04:28AM","161 ms","OK","Denver (CO)"
"up","10/16/2017 02:03:28AM","101 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 02:02:28AM","133 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 02:01:28AM","89 ms","OK","London (UK)"
"up","10/16/2017 02:00:28AM","89 ms","OK","Matawan (NJ)"
"up","10/16/2017 01:59:28AM","347 ms","OK","Chicago (IL)"
"up","10/16/2017 01:58:28AM","475 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 01:57:28AM","114 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 01:56:28AM","60 ms","OK","London 3 (UK)"
"up","10/16/2017 01:55:28AM","143 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 01:54:28AM","224 ms","OK","Denver (CO)"
"up","10/16/2017 01:53:28AM","517 ms","OK","Strasbourg 5 (France)"
"up","10/16/2017 01:52:28AM","66 ms","OK","Frankfurt (Germany)"
"up","10/16/2017 01:51:28AM","178 ms","OK","London (UK)"
"up","10/16/2017 01:50:28AM","267 ms","OK","Matawan (NJ)"
"up","10/16/2017 01:49:28AM","276 ms","OK","Chicago (IL)"
"up","10/16/2017 01:48:28AM","265 ms","OK","Las Vegas 3 (NV)"
"up","10/16/2017 01:47:28AM","120 ms","OK","Los Angeles 2 (CA)"
"up","10/16/2017 01:46:28AM","64 ms","OK","London 3 (UK)"
"up","10/16/2017 01:45:28AM","151 ms","OK","Amsterdam 4 (Netherlands)"
"up","10/16/2017 01:44:28AM","124 ms","OK","Denver (CO)"
